coreid,type,identifier,license
e366f5a1-171c-41ed-9db2-c96c5a0d0bd6,,https://zenodo.org/record/2707828/files/CAM040505_v.JPG,
b9ed41be-54ac-4011-803c-520043fb937e,,https://zenodo.org/record/2686762/files/CAM009109_d.JPG,
b5569de2-3b26-420f-adca-1b366e1ba88f,,https://zenodo.org/record/2684906/files/CAM008188_d.JPG,
92003da7-2d3e-4a58-a4b8-7511e43caf98,,https://zenodo.org/record/2677821/files/CAM000423_d.JPG,
71d122e2-c7f8-45d3-9ff1-5375ee62ac5f,,https://zenodo.org/record/2684906/files/CAM008130_v.JPG,
f736beaa-5deb-4ba6-95cf-d29d11da457a,,https://zenodo.org/record/2702457/files/CAM021221_d.JPG,
3b0ee999-0f2d-41b9-a927-d75982a052fa,,https://zenodo.org/record/2714333/files/CAM041116_v.JPG,
9d499d1e-7d42-4363-9661-a20d28d942b3,,https://zenodo.org/record/2677821/files/CAM000212_v.JPG,
95a72202-9782-4345-b3f4-e69922431fb0,,https://zenodo.org/record/2707828/files/CAM040052_d.JPG,
d9084fef-1603-46e4-8f1a-5c56c6e37621,,https://zenodo.org/record/2686762/files/CAM009225_d.JPG,
115d44ce-6390-41b7-b765-1401d31334bb,,https://zenodo.org/record/2714333/files/CAM040892_v.JPG,
916201d3-d59c-48ca-ab95-042218c94080,,https://zenodo.org/record/2686762/files/CAM009233_d.JPG,
f1db7438-8a5f-40b2-8b67-42615e6afab6,,https://zenodo.org/record/2552371/files/8696v.jpg,
9eb8db52-2c68-44f3-9ec6-e92eb6788b83,,https://zenodo.org/record/2684906/files/CAM008280_d.JPG,
9093829a-0bc5-4d43-bd8f-60878bbddc1d,,https://zenodo.org/record/2707828/files/CAM040235_v.JPG,
b2425eaf-4d91-4e6a-845b-1433d5cb0d29,,https://zenodo.org/record/2707828/files/CAM040375_d.JPG,
86c3dc47-53fd-4835-b1f9-757fa716e17e,,https://zenodo.org/record/2714333/files/CAM041165_v.JPG,
669d5317-f78f-42ee-aeda-c1a29bb4d45f,,https://zenodo.org/record/2707828/files/CAM040174_v.JPG,
8752eb7a-5e62-49eb-97bc-02c4b49e93e7,,https://zenodo.org/record/2686762/files/CAM009209_v.JPG,
6deba1e1-e1ce-4bd9-8055-d2c75b0a2521,,https://zenodo.org/record/2714333/files/CAM040890_v.JPG,
93915cfe-49e5-4442-8562-075d8ddf8820,,https://zenodo.org/record/2686762/files/CAM009009_d.JPG,
29cbe4ab-de24-46fd-acf3-7c221ab8e5d8,,https://zenodo.org/record/2684906/files/CAM008495_d.JPG,
9d565d07-d666-49db-bf16-db5cbb960bbe,,https://zenodo.org/record/2684906/files/CAM008542_v.JPG,
41fc06b3-56a4-424f-8432-d61b2fe500ba,,https://zenodo.org/record/2550097/files/CAM011449_d.JPG,
c25d0c6c-4779-47d4-bcb6-085eaaf45b26,,https://zenodo.org/record/2714333/files/CAM041068_v.JPG,
19e7fc75-3dae-40ec-9aba-dedf66a4ec96,,https://zenodo.org/record/2686762/files/CAM008744_v.JPG,
40e7b713-f72d-448d-8111-4c7267e347eb,,https://zenodo.org/record/2684906/files/CAM002983_v.JPG,
b6b15540-9822-48bf-aa71-8e69857e203a,,https://zenodo.org/record/2702457/files/CAM021021_v.JPG,
629910ff-f2e5-418a-ba45-961175eb7890,,https://zenodo.org/record/2686762/files/CAM008570_v.JPG,
345a0e25-5b5f-4b7b-92c2-b7d4c1b30d45,,https://zenodo.org/record/2714333/files/CAM040801_v.JPG,
b9305024-4bbe-421c-a12a-a5c60a5d69c5,,https://zenodo.org/record/2707828/files/CAM040376_v.JPG,
a79b3b1c-60d2-42c3-bbc5-135f22249dcc,,https://zenodo.org/record/2714333/files/CAM041333_d.JPG,
d824dc07-94e8-49e0-8a62-882984229b9b,,https://zenodo.org/record/2714333/files/CAM041026_d.JPG,
825dcf8b-9f37-4f92-bce9-51d7c7f6b531,,https://zenodo.org/record/2686762/files/CAM008718_d.JPG,
76ea663c-7d8f-4b7b-9f98-d94fc62524e8,,https://zenodo.org/record/2714333/files/CAM040765_d.JPG,
c874bc77-4d7d-46d1-95d8-9305464b4016,,https://zenodo.org/record/2677821/files/CAM000080_v.JPG,
7590fd25-b803-4fc8-9702-de138e652e4e,,https://zenodo.org/record/2684906/files/CAM008275_v.JPG,
cbc2dd6b-efbc-4cfd-8ecc-ae3c51e0b48d,,https://zenodo.org/record/2677821/files/CAM000207_d.JPG,
3ab18dac-9c25-43ee-8e1c-639549e50921,,https://zenodo.org/record/2684906/files/CAM008545_v.JPG,
1d7c20a8-267d-4594-8d3b-e1b08ad51cf7,,https://zenodo.org/record/2677821/files/CAM000496_v.JPG,
2186a1a1-91b7-449b-906f-0333a691a775,,https://zenodo.org/record/2684906/files/CAM002882_d.JPG,
b295e06e-e6de-4143-87a3-bc2f9f269576,,https://zenodo.org/record/2707828/files/CAM040006_v.JPG,
2cbea877-4cb7-46d9-ba2e-0475142e637f,,https://zenodo.org/record/2684906/files/CAM008022_d.JPG,
aacbaee8-6fd0-4cd0-891f-59663e913f83,,https://zenodo.org/record/2682458/files/CAM000893_d.JPG,
8b915440-27d8-4459-9722-c568f24533fe,,https://zenodo.org/record/2684906/files/CAM008470_v.JPG,
f4777629-5d2c-4e41-88ef-7235d4cde49c,,https://zenodo.org/record/2684906/files/CAM008187_d.JPG,
67e1979f-5304-466b-8531-6a559238db0f,,https://zenodo.org/record/2686762/files/CAM008649_v.JPG,
db3a6666-b873-4e4b-8d3e-9711d8adc235,,https://zenodo.org/record/2702457/files/CAM021056_d.JPG,
28c308a9-f9d0-415a-a421-b2b14c6b709a,,https://zenodo.org/record/2682458/files/CAM000900_v.JPG,
6649d076-b4db-4be6-a0f3-1ed3b93a95d4,,https://zenodo.org/record/2686762/files/CAM008641_v.JPG,
f41ba441-452e-46d2-925a-869b23004580,,https://zenodo.org/record/2707828/files/CAM040348_v.JPG,
0bce63e5-9449-47a5-8197-7830a6343ef2,,https://zenodo.org/record/2702457/files/CAM021217_d.JPG,
03c9a2de-c6bd-46ed-84b0-0f4cfdabcfac,,https://zenodo.org/record/2684906/files/CAM008516_v.JPG,
f54ae3b0-8af4-47db-b9c5-e13698c0a319,,https://zenodo.org/record/2686762/files/CAM008683_v.JPG,
4e308190-a665-419a-89b2-37c09470fea9,,https://zenodo.org/record/2714333/files/CAM041295_d.JPG,
9235f504-267d-4b33-9d79-25cce75473ac,,https://zenodo.org/record/2714333/files/CAM041016_v.JPG,
f66b7e95-fafd-4c00-af18-2f71a47d853d,,https://zenodo.org/record/2707828/files/CAM040249_d.JPG,
9e6e290e-ba0c-4452-8713-cea9e96f5935,,https://zenodo.org/record/2684906/files/CAM008276_d.JPG,
7b5d4ed2-629e-44e8-a11e-e726e7eaf95c,,https://zenodo.org/record/2686762/files/CAM008695_d.JPG,
7d002c47-9f40-402f-99cd-54331ce3db12,,https://zenodo.org/record/2714333/files/CAM041193_v.JPG,
29d6565d-ffaa-481e-aa67-10b20af3fe6b,,https://zenodo.org/record/2707828/files/CAM040477_d.JPG,
8e17a841-26b0-4ad5-9e36-977918c053f1,,https://zenodo.org/record/2707828/files/CAM040579_d.JPG,
87098709-787c-482e-9a14-a53696a90122,,https://zenodo.org/record/2714333/files/CAM040886_v.JPG,
09c34021-9259-410a-9b0c-417287fbe04a,,https://zenodo.org/record/2686762/files/CAM009215_d.JPG,
c949884d-adb4-4bfa-8002-a4224d7e8782,,https://zenodo.org/record/2686762/files/CAM009171_v.JPG,
55d73dd5-aa9f-430f-8095-84b556adacd9,,https://zenodo.org/record/2707828/files/CAM040157_v.JPG,
16c519ec-1a20-4e0f-b310-e6feb9b551b4,,https://zenodo.org/record/2707828/files/CAM040286_v.JPG,
99c887e2-4ef9-41ea-b1e9-8a9aea32cd24,,https://zenodo.org/record/2684906/files/CAM008231_d.JPG,
fac621fd-3317-43d2-a548-8a85c10fb98e,,https://zenodo.org/record/2714333/files/CAM041088_v.JPG,
d61e2282-dec9-4811-8d9c-b55fe01335fb,,https://zenodo.org/record/2686762/files/CAM009003_v.JPG,
02c8bc92-b67d-4b66-9181-1c9016b0f464,,https://zenodo.org/record/2684906/files/CAM008467_v.JPG,
2602a238-5654-4a25-a224-eadacc0ab147,,https://zenodo.org/record/2707828/files/CAM040540_v.JPG,
72d67e8f-43a1-4644-99b0-3db03f8d323e,,https://zenodo.org/record/2702457/files/CAM021050_d.JPG,
74183e54-fc68-49e5-9429-f297375ffa16,,https://zenodo.org/record/2707828/files/CAM040422_v.JPG,
8a348ff4-f690-4f51-9fda-bb71f4174c46,,https://zenodo.org/record/2686762/files/CAM009131_v.JPG,
b12ec63e-30f5-44b4-b073-52ecae02783b,,https://zenodo.org/record/2707828/files/CAM040557_d.JPG,
f08b7d09-2ef3-40f8-9cc3-350d75a12e09,,https://zenodo.org/record/2707828/files/CAM040259_v.JPG,
e47268db-2b8b-4af5-b92f-327cd7e9581f,,https://zenodo.org/record/2702457/files/CAM021196_d.JPG,
d9072b62-65a3-4190-950f-1a9c0d5c3fa7,,https://zenodo.org/record/2677821/files/CAM000301_v.JPG,
c2feb5c8-d627-4488-96ec-95c90cff22c2,,https://zenodo.org/record/2686762/files/CAM008846_d.JPG,
185eddf7-0613-4553-82f6-6c377b192701,,https://zenodo.org/record/2684906/files/CAM002994_d.JPG,
1d652f16-4cf5-41e7-a1a5-2d913bb393eb,,https://zenodo.org/record/2707828/files/CAM040191_v.JPG,
17d0a276-99d3-4de9-a1aa-e04e400c8e1c,,https://zenodo.org/record/2686762/files/CAM008986_v.JPG,
78737b5d-11e3-4157-9976-850c0204f9a2,,https://zenodo.org/record/2707828/files/CAM040502_d.JPG,
d8fee09f-35d7-4800-aac2-ea041f0f0963,,https://zenodo.org/record/2707828/files/CAM040425_d.JPG,
9cd7bd39-d3a7-4e63-9458-b81c23923624,,https://zenodo.org/record/2714333/files/CAM041181_d.JPG,
52432397-8760-47ec-92ad-8898b0698e9c,,https://zenodo.org/record/2714333/files/CAM040797_d.JPG,
a79b3b1c-60d2-42c3-bbc5-135f22249dcc,,https://zenodo.org/record/2714333/files/CAM041333_v.JPG,
72b967b5-10cd-48d5-8e7a-1155426805e0,,https://zenodo.org/record/2677821/files/CAM000233_v.JPG,
958ca66e-4405-46e4-918d-a118b1f6ac87,,https://zenodo.org/record/2682458/files/CAM000860_v.JPG,
dbb76226-bb24-4346-87d8-79354583ea2b,,https://zenodo.org/record/2684906/files/CAM008088_v.JPG,
cf71074d-df7a-459a-a30b-a81327a2b0dc,,https://zenodo.org/record/2553977/files/9178_H_timareta_timareta_D.JPG.jpg,
b06b5bf4-f9de-4770-a4ce-bc3893d7c647,,https://zenodo.org/record/2677821/files/CAM000234_v.JPG,
9a7a94bb-2bc4-4fcb-8a77-4776173c8972,,https://zenodo.org/record/2707828/files/CAM040326_v.JPG,
4d5fee5d-e33c-4231-84a0-46ef9ab25685,,https://zenodo.org/record/2707828/files/CAM040483_v.JPG,
28e0575a-f9bf-4926-8a19-51427b0abf74,,https://zenodo.org/record/2707828/files/CAM040181_d.JPG,
1662fe8a-1dde-4089-be08-c4833378e00c,,https://zenodo.org/record/2552371/files/8520v.jpg,
1f3822f8-c0c8-452b-a933-6df67dedcffd,,https://zenodo.org/record/2707828/files/CAM040489_v.JPG,
176f3886-c09c-4e65-90c4-66b0bf8d4d39,,https://zenodo.org/record/2714333/files/CAM040823_d.JPG,
810d0f6a-7d1d-4815-b26c-a9dcdbc46889,,https://zenodo.org/record/2553977/files/9156_H_m_plesseni_V.JPG.jpg,
918c0329-a0ee-4e68-a87b-b3f7166686be,,https://zenodo.org/record/2686762/files/CAM008636_d.JPG,
62e9fd8a-4e95-45dc-ac2a-d88fe8c4f427,,https://zenodo.org/record/2707828/files/CAM040162_v.JPG,
ddc66882-5f5d-4c4a-a270-0e9a7526e9c6,,https://zenodo.org/record/2714333/files/CAM040783_d.JPG,
fef0cce3-572e-4edc-b525-40c1cdfe92d7,,https://zenodo.org/record/2552371/files/8036v.jpg,
244505bc-5a14-4232-bbda-fe13b78d7b47,,https://zenodo.org/record/2714333/files/CAM041307_d.JPG,
2ce949fe-9d4c-4261-89d2-b3d8c420f8fc,,https://zenodo.org/record/2714333/files/CAM040739_d.JPG,
e5ac7bf8-e1dd-4773-91cb-76b5ac401aea,,https://zenodo.org/record/2714333/files/CAM041311_d.JPG,
98915e74-f59e-487d-b8ff-6b63f812da4a,,https://zenodo.org/record/2702457/files/CAM020887_d.JPG,
4bcddd7b-ba1f-4bff-afbe-400e773dfb68,,https://zenodo.org/record/2707828/files/CAM040040_d.JPG,
02d4be9f-92dd-41f6-8bd9-a38d5afdf35a,,https://zenodo.org/record/2684906/files/CAM008365_v.JPG,
07e4b1cd-bffd-4638-b5bc-07599b1efd75,,https://zenodo.org/record/2684906/files/CAM008514_d.JPG,
b0f91311-e1c5-4b41-ad1b-bda90dc05dac,,https://zenodo.org/record/2684906/files/CAM008491_v.JPG,
e41d0eb1-17f9-4c62-bbb9-a5f1e8d28ada,,https://zenodo.org/record/2707828/files/CAM040441_v.JPG,
6cd69b55-e7be-4076-87b5-17c335021a6c,,https://zenodo.org/record/2707828/files/CAM040338_v.JPG,
b624a03c-1b7d-4588-ad5c-9f936de6fe8b,,https://zenodo.org/record/2684906/files/CAM008324_v.JPG,
c01f7607-c024-4b95-80d7-e27bc85897b6,,https://zenodo.org/record/2707828/files/CAM040504_v.JPG,
cdecffd6-2730-47e5-be04-60ce515c150a,,https://zenodo.org/record/2714333/files/CAM040988_v.JPG,
de71be26-59c1-4000-b7c2-b3f10572f342,,https://zenodo.org/record/2714333/files/CAM040869_d.JPG,
e8986e67-1db0-454a-bb20-0b12ff834030,,https://zenodo.org/record/2684906/files/CAM008131_d.JPG,
b067f027-2596-4a62-8177-4aa63ecb6cd9,,https://zenodo.org/record/2707828/files/CAM040231_v.JPG,
334bc8ff-2a70-483d-87aa-0d9ef3c29a0e,,https://zenodo.org/record/2682458/files/CAM000634_d.JPG,
2f5e32f2-b14f-4c82-a5f1-8e2eb10faf41,,https://zenodo.org/record/2707828/files/CAM040165_v.JPG,
7e8e9a98-af51-48f6-b8a2-fb8e5d5eb6d4,,https://zenodo.org/record/2686762/files/CAM008993_d.JPG,
bcfe4e7e-15ae-4deb-943d-ba1b956a0cd4,,https://zenodo.org/record/2686762/files/CAM009027_v.JPG,
973bedf7-c69c-41b4-b77b-bf47e636fdb2,,https://zenodo.org/record/2686762/files/CAM008573_v.JPG,
b22ced78-d3f7-4b90-8067-ef79fe8d795e,,https://zenodo.org/record/2702457/files/CAM021234_d.JPG,
0c872d0a-de6f-4006-a6ec-dc5bd0e3ae69,,https://zenodo.org/record/2707828/files/CAM040343_v.JPG,
f8d481b1-9d74-4e0e-adb3-3c017a316811,,https://zenodo.org/record/2677821/files/CAM000455_d.JPG,
4bd30964-7f4e-4d49-ad97-1c2c8d7712e6,,https://zenodo.org/record/2714333/files/CAM041195_v.JPG,
c25d0c6c-4779-47d4-bcb6-085eaaf45b26,,https://zenodo.org/record/2714333/files/CAM041068_d.JPG,
b7227ef6-6ac8-40fb-b85c-b086438f6f1c,,https://zenodo.org/record/2677821/files/CAM000210_v.JPG,
c33cda4c-4bdc-401b-8325-d29bcbc34cb4,,https://zenodo.org/record/2677821/files/CAM000165_d.JPG,
a555796c-c1c9-4d44-838f-6a484e63b43a,,https://zenodo.org/record/2707828/files/CAM040098_d.JPG,
bfe4978a-17dd-4c94-959a-5a602fe2b7ba,,https://zenodo.org/record/2707828/files/CAM040084_d.JPG,
529e44a9-d233-41b4-b172-ef9c9bbdb410,,https://zenodo.org/record/2702457/files/CAM021206_v.JPG,
df59328f-b797-4177-ac0d-e9bf8e2e8035,,https://zenodo.org/record/2684906/files/CAM008112_v.JPG,
7443bb77-b18c-4939-876b-9756636bc52b,,https://zenodo.org/record/2813153/files/CAM120740_d.JPG,
2d1c61bc-b01d-4157-9b4d-9ab18ae4f725,,https://zenodo.org/record/2684906/files/CAM008474_v.JPG,
d4d1f4d0-495f-4baf-8c0e-e4f9e7f465b1,,https://zenodo.org/record/2682458/files/CAM000762_d.JPG,
28ae916a-4c14-4b77-bc5c-9e12f5dbcf6d,,https://zenodo.org/record/2677821/files/CAM000072_v.JPG,
0248bda1-a63e-4db3-b351-6ec05914fa94,,https://zenodo.org/record/2684906/files/CAM008521_d.JPG,
cc720466-a600-4c58-b922-508863bd78d9,,https://zenodo.org/record/2686762/files/CAM009119_d.JPG,
ca2a7e2f-031d-4f2c-ba97-e5415e32ce9a,,https://zenodo.org/record/2686762/files/CAM009223_d.JPG,
2641342f-a29e-4f8c-9b63-e0d87c1f8f2c,,https://zenodo.org/record/2707828/files/CAM040207_v.JPG,
9268c326-5f67-4802-84a8-bc2c5eb88e23,,https://zenodo.org/record/2707828/files/CAM040636_v.JPG,
6a4eb75c-c835-42f4-bc46-168856633c22,,https://zenodo.org/record/2714333/files/CAM040816_v.JPG,
5ef7fe5f-13c1-47f5-b322-a8996ba0a885,,https://zenodo.org/record/2686762/files/CAM008569_d.JPG,
1eb73bc4-cc51-4e8d-b72f-71e955d8d95d,,https://zenodo.org/record/2714333/files/CAM040742_v.JPG,
bd582e90-5ba7-4616-b951-ec4fa19fc5a4,,https://zenodo.org/record/2686762/files/CAM008894_d.JPG,
27f78dcc-7185-49c6-a5bd-9b0c2b106125,,https://zenodo.org/record/2677821/files/CAM000079_d.JPG,
81fae48e-cec1-47bc-ac5e-e1d749cca92c,,https://zenodo.org/record/2707828/files/CAM040572_d.JPG,
07f50363-f2a7-46a1-8742-e4ae4acfd2c4,,https://zenodo.org/record/2684906/files/CAM008026_v.JPG,
f1b7b7c3-81e4-4fc6-b7fb-42cf53713b6b,,https://zenodo.org/record/2682458/files/CAM000646_d.JPG,
12696fb3-22c0-4ec7-9c0a-ead105a49321,,https://zenodo.org/record/2686762/files/CAM008699_v.JPG,
74c2efcd-931f-436a-8614-a5e03e4e1314,,https://zenodo.org/record/2714333/files/CAM040943_d.JPG,
4df15885-d1a4-45b1-851a-3350b67dee10,,https://zenodo.org/record/2684906/files/CAM008215_d.JPG,
dbf0fde2-868d-4be4-9977-197bef50ec23,,https://zenodo.org/record/2714333/files/CAM041173_d.JPG,
5ce9d1bc-976f-4bae-9e13-1296a150950c,,https://zenodo.org/record/2714333/files/CAM040867_v.JPG,
ca001da9-370e-4bfb-bc86-4e48972ad4f7,,https://zenodo.org/record/2714333/files/CAM040876_d.JPG,
0f7fae2c-c07c-4f5d-9bb1-f8275f401b8c,,https://zenodo.org/record/2714333/files/CAM040967_v.JPG,
a700ad51-3e2a-4c68-95eb-8fb422fca2c2,,https://zenodo.org/record/2686762/files/CAM008762_d.JPG,
b2bc7116-e1d3-47ca-9145-b8b16cc9e18f,,https://zenodo.org/record/2677821/files/CAM000028_v.JPG,
c0f58bb7-ebc7-42b5-8288-aaec1f2d1a5f,,https://zenodo.org/record/2714333/files/CAM041335_d.JPG,
4c2f4ca7-4a73-4af8-8e70-3302bfc6b89e,,https://zenodo.org/record/2684906/files/CAM008232_v.JPG,
530e56ca-e2a5-4f24-8475-7093931cc5f9,,https://zenodo.org/record/2684906/files/CAM008453_v.JPG,
c1e65b07-31b4-4b5b-a3d7-89c9fa629084,,https://zenodo.org/record/2677821/files/CAM000078_d.JPG,
8e52bfd8-dd57-4847-b6cc-396cb94355a3,,https://zenodo.org/record/2684906/files/CAM008441_v.JPG,
18baad2b-17c9-4d1e-90a3-170e22805ad0,,https://zenodo.org/record/2684906/files/CAM002982_v.JPG,
202be3a6-fecb-45ab-b09e-e1f26a2f0370,,https://zenodo.org/record/2707828/files/CAM040158_v.JPG,
2ad966c4-8c66-4748-8902-78c0cae93e34,,https://zenodo.org/record/2677821/files/CAM000133_v.JPG,
176249ee-db56-4a47-a11f-9f499645a204,,https://zenodo.org/record/2707828/files/CAM040399_v.JPG,
e66cd541-5872-4d4d-a972-ae921d7ae7a1,,https://zenodo.org/record/2684906/files/CAM008029_d.JPG,
cfc23a07-3f09-41f4-ad3a-3f8a81d9cc93,,https://zenodo.org/record/2714333/files/CAM041220_v.JPG,
bab04380-96a8-468f-9247-41db316ddb86,,https://zenodo.org/record/2707828/files/CAM040112_v.JPG,
160ba010-fe3e-46a9-9680-6f62d0f1384f,,https://zenodo.org/record/2707828/files/CAM040125_v.JPG,
911c91c4-eddf-4400-acf3-0fa28c2b9c58,,https://zenodo.org/record/2714333/files/CAM041194_v.JPG,
02515967-97b6-474c-aeb4-d6bda389077c,,https://zenodo.org/record/2684906/files/CAM008032_v.JPG,
5a4b9893-1df5-4d9c-86ef-b66b840d0a42,,https://zenodo.org/record/2707828/files/CAM040554_d.JPG,
8a348ff4-f690-4f51-9fda-bb71f4174c46,,https://zenodo.org/record/2686762/files/CAM009131_d.JPG,
ed2f26a2-a889-4563-af92-e6558b74353e,,https://zenodo.org/record/2714333/files/CAM041322_d.JPG,
c5fd77d3-d5c9-4668-a48b-1a328c746403,,https://zenodo.org/record/2714333/files/CAM040827_v.JPG,
01245a7c-ddae-4ab3-8825-564335c4f1d0,,https://zenodo.org/record/2550097/files/CAM011439_v.JPG,
9a125815-71ed-4855-a272-f5815ab89654,,https://zenodo.org/record/2686762/files/CAM008877_v.JPG,
e8f50794-c481-44aa-a122-d2ec7e159ed4,,https://zenodo.org/record/2707828/files/CAM040192_v.JPG,
3a6be2dc-cd6c-48f9-99a8-15b383327066,,https://zenodo.org/record/2702457/files/CAM021219_v.JPG,
4b7156e2-2f02-49f8-8be3-512c97ea3261,,https://zenodo.org/record/2707828/files/CAM040337_d.JPG,
ca219c9e-534c-4bab-a1e5-88f2d268f1c3,,https://zenodo.org/record/2707828/files/CAM040499_v.JPG,
6b3e6e9c-6fe5-400e-9407-8ce4e7848462,,https://zenodo.org/record/2677821/files/CAM000070_d.JPG,
a609315f-11d8-4bc5-87db-07d017a92928,,https://zenodo.org/record/2707828/files/CAM040593_d.JPG,
c45680c0-7b3b-430b-9733-dc257bfb3bba,,https://zenodo.org/record/2714333/files/CAM040836_d.JPG,
07aeb085-b8f3-4290-aece-b7e05adac2c1,,https://zenodo.org/record/2684906/files/CAM008373_v.JPG,
79803938-e42a-4b81-b5f4-713b3eedc780,,https://zenodo.org/record/2813153/files/CAM120738_d.JPG,
86c445f9-1f13-434b-b24f-9937fdf728d5,,https://zenodo.org/record/2684906/files/CAM008118_v.JPG,
2cbea877-4cb7-46d9-ba2e-0475142e637f,,https://zenodo.org/record/2684906/files/CAM008022_v.JPG,
56eab36f-d967-450d-9f82-c7e6e14457d5,,https://zenodo.org/record/2714333/files/CAM040919_d.JPG,
c1e42799-2409-4eb4-88e9-e6cab06b4cc3,,https://zenodo.org/record/2686762/files/CAM008954_d.JPG,
89419429-0497-43c0-a90e-86ddc021665f,,https://zenodo.org/record/2714333/files/CAM040759_d.JPG,
76d825b5-386b-4cc3-9862-3089f8396d78,,https://zenodo.org/record/2714333/files/CAM041184_v.JPG,
d6cfc9fa-4171-4d69-ad40-98511193a54b,,https://zenodo.org/record/2677821/files/CAM000499_v.JPG,
57374772-4bf7-40db-accc-e08504e7429f,,https://zenodo.org/record/2682458/files/CAM000765_v.JPG,
22765344-cc06-4089-baaf-7b9963b3a08f,,https://zenodo.org/record/2677821/files/CAM000186_v.JPG,
9cd4908f-be4e-4f02-a31a-5b7dbb058aae,,https://zenodo.org/record/2686762/files/CAM009001_d.JPG,
89cb9ce9-8ba4-452e-b02e-be70fa30b2e4,,https://zenodo.org/record/2714333/files/CAM040897_v.JPG,
ee84836a-5477-4eb0-9227-769283e7924c,,https://zenodo.org/record/2677821/files/CAM000065_d.JPG,
b22daa86-cbd6-42ac-a44e-b0569d4bb108,,https://zenodo.org/record/2714333/files/CAM040824_d.JPG,
3a045f9a-b1cc-4e67-b7bf-859340242541,,https://zenodo.org/record/2707828/files/CAM040101_v.JPG,
25d95deb-ecb2-487e-9ee8-d60b8de66635,,https://zenodo.org/record/2686762/files/CAM008883_d.JPG,
87f57437-0986-40e6-b140-4882f091a76b,,https://zenodo.org/record/2677821/files/CAM000476_v.JPG,
1662fe8a-1dde-4089-be08-c4833378e00c,,https://zenodo.org/record/2684906/files/CAM008520_v.JPG,
d99b5b49-8d48-423c-9d79-1e59448656bc,,https://zenodo.org/record/2684906/files/CAM008353_d.JPG,
1840c89c-3ccb-4861-9b76-d02eb21f71e3,,https://zenodo.org/record/2714333/files/CAM041306_v.JPG,
83c01372-41cf-4443-a98c-c5e227cf0c23,,https://zenodo.org/record/2682458/files/CAM000540_d.JPG,
2adc312a-f375-435b-a739-e1ecae31408d,,https://zenodo.org/record/2686762/files/CAM008735_v.JPG,
55c13c92-c66d-44d6-aa8c-3dbad6fc0e18,,https://zenodo.org/record/2686762/files/CAM008685_v.JPG,
6d1f07b9-0ee0-4b8d-a105-9f24db8699d4,,https://zenodo.org/record/2684906/files/CAM008168_d.JPG,
06a17728-303d-4586-a806-902d32398724,,https://zenodo.org/record/2714333/files/CAM040942_v.JPG,
b048b229-98a4-4cf3-8ec8-24f73486fa25,,https://zenodo.org/record/2550097/files/CAM011430_v.JPG,
f61eb8c0-5223-4089-95cb-56b32c10674c,,https://zenodo.org/record/2684906/files/CAM008044_v.JPG,
8953d265-7d9a-4c5a-a35b-92a5251581d1,,https://zenodo.org/record/2686762/files/CAM009160_d.JPG,
c0b3a75e-9595-496a-a2c4-fbb5951947fb,,https://zenodo.org/record/2702457/files/CAM021076_v.JPG,
ff1b5802-f56c-4512-8042-f41587d31d42,,https://zenodo.org/record/2677821/files/CAM000257_v.JPG,
6ea0ae25-9b28-4ce7-966b-ea5d41e4b371,,https://zenodo.org/record/2707828/files/CAM040265_d.JPG,
25bb65a3-fda8-416b-8df4-2ef34f051d78,,https://zenodo.org/record/2686762/files/CAM008671_v.JPG,
5fe4d24c-58d3-4293-862b-5d918c3988d6,,https://zenodo.org/record/2684906/files/CAM008525_v.JPG,
19711811-71b9-463c-a1d2-18c9ce248e86,,https://zenodo.org/record/2684906/files/CAM008511_v.JPG,
b52f62bf-1f37-4678-ac66-4b0fe97b20e0,,https://zenodo.org/record/2677821/files/CAM000019_v.JPG,
710785eb-c1e1-4d50-90bc-0d405b43fe43,,https://zenodo.org/record/2686762/files/CAM008734_v.JPG,
0368240d-3b6e-4393-a1b8-580568538749,,https://zenodo.org/record/2714333/files/CAM040953_d.JPG,
50d73b93-cafb-4ba6-a1b0-ec56133daec6,,https://zenodo.org/record/2702457/files/CAM021223_d.JPG,
0cb9efd9-bdda-41c2-a956-54dfac4a4db8,,https://zenodo.org/record/2686762/files/CAM009008_d.JPG,
a14eb741-8871-47b5-928a-1ae9338c3b31,,https://zenodo.org/record/2686762/files/CAM008761_d.JPG,
c88d457a-2c05-4199-b7c5-4c5a8962147f,,https://zenodo.org/record/2684906/files/CAM008518_d.JPG,
06d1bd10-f264-4999-82c5-fc2a57a5dfea,,https://zenodo.org/record/2714333/files/CAM041011_d.JPG,
25cc0234-1fd6-4e93-a976-b46120b02e2c,,https://zenodo.org/record/2682458/files/CAM000573_v.JPG,
c9f8d186-114d-4715-b451-6f7af524dd5f,,https://zenodo.org/record/2677821/files/CAM000410_v.JPG,
00f3c39a-03d5-426b-a5a9-c30f73e52a1a,,https://zenodo.org/record/2707828/files/CAM040327_v.JPG,
ce601757-6f8a-429c-aa9b-5763d698bf6d,,https://zenodo.org/record/2686762/files/CAM008808_v.JPG,
ee00fbeb-a197-4f0c-8efd-d1684af1a7f9,,https://zenodo.org/record/2707828/files/CAM040435_v.JPG,
2d7912e6-a437-4218-aee7-0472ae9fb518,,https://zenodo.org/record/2684906/files/CAM002996_d.JPG,
9b3a1368-417f-41b3-9b0c-2efbb45782cf,,https://zenodo.org/record/2684906/files/CAM008201_v.JPG,
